
Active Connections

  Proto  Local Address          Foreign Address        State           PID
  TCP    172.16.61.108:49810    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49814    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49815    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49816    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49817    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49818    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49819    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49821    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49822    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49823    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49825    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49827    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49828    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49829    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49830    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49831    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49832    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49833    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49834    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49838    ec2-54-164-129-245:https  ESTABLISHED     9192
  TCP    172.16.61.108:49844    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49845    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49846    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49847    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49849    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49850    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49852    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49854    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49855    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49856    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49859    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49862    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49863    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49864    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49866    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49867    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49869    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49871    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49873    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49875    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49876    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49877    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49878    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49879    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49880    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49884    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49887    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49888    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49891    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49892    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49894    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49895    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49897    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49898    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49899    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49902    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49905    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49906    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49909    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49911    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49913    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49915    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49916    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49919    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49928    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49929    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49933    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49934    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49936    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49940    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49945    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49950    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49953    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49954    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49955    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49958    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49959    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49960    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49964    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49965    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49966    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49969    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49970    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49973    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49974    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49975    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49976    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49981    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49983    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49986    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49987    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49988    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49989    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49991    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49993    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49994    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49996    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:49998    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50000    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50002    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50003    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50005    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50006    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50008    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50009    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50013    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50015    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50019    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50021    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50022    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50023    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50026    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50029    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50030    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50031    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50032    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50033    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50036    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50037    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50038    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50043    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50045    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50046    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50048    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50049    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50055    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50057    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50059    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50062    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50063    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50067    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50069    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50070    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50073    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50074    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50075    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50078    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50079    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50080    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50082    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50084    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50085    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50087    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50088    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50092    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50095    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50098    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50099    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50100    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50103    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50105    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50106    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50111    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50116    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50117    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50118    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50122    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50123    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50125    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50127    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50129    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50132    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50133    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50134    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50145    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50147    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50148    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50149    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50150    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50152    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50153    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50155    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50158    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50160    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50162    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50166    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50168    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50169    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50170    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50172    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50173    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50175    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50182    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50184    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50185    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50188    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50189    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50193    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50194    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50195    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50199    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50204    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50205    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50206    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50208    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50209    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50210    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50212    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50213    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50216    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50217    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50220    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50221    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50223    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50225    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50227    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50228    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50229    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50231    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50235    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50236    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50237    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50238    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50241    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50242    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50243    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50244    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50245    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50251    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50252    KBOX:https             CLOSE_WAIT      3212
  TCP    172.16.61.108:50254    KBOX:https             CLOSE_WAIT      3212
